timestamp,asset_id,ch_p_u,dis_p_u,ch_p_d,dis_p_d,p_from_vpp,p_to_vpp,imported_power,exported_power,degradation_cal,degradation_cyc,soc
13/5/23 10:30,67064b6c97dc20dce6cbaa3d,0,0,0,0,0,0,0,0,0.015601826,0,450
13/5/23 10:45,67064b6c97dc20dce6cbaa3d,0,0,0,0,0,0,0,0,0.015601826,0,450
13/5/23 11:00,67064b6c97dc20dce6cbaa3d,0,0,0,0,0,0,0,0,0.015601826,0,450
13/5/23 11:15,67064b6c97dc20dce6cbaa3d,0,0,0,0,0,0,0,0,0.015601826,0,450
13/5/23 11:30,67064b6c97dc20dce6cbaa3d,0,0,0,0,0,0,0,0,0.015601826,0,450
13/5/23 11:45,67064b6c97dc20dce6cbaa3d,0,0,0,0,0,0,0,0,0.015601826,0,450
13/5/23 12:00,67064b6c97dc20dce6cbaa3d,0,0,0,0,0,0,0,0,0.015601826,0,450
13/5/23 12:15,67064b6c97dc20dce6cbaa3d,0,0,0,0,0,0,0,0,0.015601826,0,450
13/5/23 12:30,67064b6c97dc20dce6cbaa3d,0,0,0,0,0,0,0,0,0.015601826,0,450
13/5/23 12:45,67064b6c97dc20dce6cbaa3d,0,0,0,0,0,0,0,0,0.015601826,0,450
13/5/23 13:00,67064b6c97dc20dce6cbaa3d,0,0,0,0,0,0,0,0,0.015601826,0,450
13/5/23 13:15,67064b6c97dc20dce6cbaa3d,0,0,0,0,0,0,0,0,0.015601826,0,450
13/5/23 13:30,67064b6c97dc20dce6cbaa3d,0,0,0,0,0,0,0,0,0.015601826,0,450
13/5/23 13:45,67064b6c97dc20dce6cbaa3d,0,0,0,0,0,0,0,0,0.015601826,0,450
13/5/23 14:00,67064b6c97dc20dce6cbaa3d,0,0,0,0,0,0,0,0,0.015601826,0,450
13/5/23 14:15,67064b6c97dc20dce6cbaa3d,0,0,0,0,0,0,0,0,0.015601826,0,450
13/5/23 14:30,67064b6c97dc20dce6cbaa3d,0,0,0,0,0,0,0,0,0.015601826,0,450
13/5/23 14:45,67064b6c97dc20dce6cbaa3d,0,0,0,0,0,0,0,0,0.015601826,0,450
13/5/23 15:00,67064b6c97dc20dce6cbaa3d,0,0,0,0,0,0,0,0,0.015601826,0,450
13/5/23 15:15,67064b6c97dc20dce6cbaa3d,0,0,0,0,0,0,0,0,0.015601826,0,450
13/5/23 15:30,67064b6c97dc20dce6cbaa3d,0,0,0,0,0,0,0,0,0.015601826,0,450
13/5/23 15:45,67064b6c97dc20dce6cbaa3d,0,0,0,0,0,0,0,0,0.015601826,0,450
13/5/23 16:00,67064b6c97dc20dce6cbaa3d,0,0,0,0,0,0,0,0,0.015601826,0,450
13/5/23 16:15,67064b6c97dc20dce6cbaa3d,0,0,0,0,0,0,0,0,0.015601826,0,450
13/5/23 16:30,67064b6c97dc20dce6cbaa3d,0,0,0,0,0,0,0,0,0.015601826,0,450
13/5/23 16:45,67064b6c97dc20dce6cbaa3d,0,0,0,0,0,0,0,0,0.015601826,0,450
13/5/23 17:00,67064b6c97dc20dce6cbaa3d,0,0,0,0,0,0,0,0,0.015601826,0,450
13/5/23 17:15,67064b6c97dc20dce6cbaa3d,0,0,0,0,0,0,0,0,0.015601826,0,450
13/5/23 17:30,67064b6c97dc20dce6cbaa3d,0,0,0,0,0,0,0,0,0.015601826,0,450
13/5/23 17:45,67064b6c97dc20dce6cbaa3d,0,0,0,0,0,0,0,0,0.015601826,0,450
13/5/23 18:00,67064b6c97dc20dce6cbaa3d,0,0,0,0,0,0,0,0,0.015601826,0,450
13/5/23 18:15,67064b6c97dc20dce6cbaa3d,0,0,0,0,0,0,0,0,0.015601826,0,450
13/5/23 18:30,67064b6c97dc20dce6cbaa3d,0,0,0,0,0,0,0,0,0.015601826,0,450
13/5/23 18:45,67064b6c97dc20dce6cbaa3d,0,0,0,0,0,0,0,0,0.015601826,0,450
13/5/23 19:00,67064b6c97dc20dce6cbaa3d,0,0,0,0,0,368,0,368,0.012131507,0,350
13/5/23 19:15,67064b6c97dc20dce6cbaa3d,0,0,0,0,0,368,0,368,0.008661187,0,250
13/5/23 19:30,67064b6c97dc20dce6cbaa3d,0,0,0,0,0,368,0,368,0.005190868,0,150
13/5/23 19:45,67064b6c97dc20dce6cbaa3d,0,0,0,0,0,368,0,368,0.001720548,0,50
13/5/23 20:00,67064b6c97dc20dce6cbaa3d,0,0,0,0,0,0,0,0,0.001720548,0,50
13/5/23 20:15,67064b6c97dc20dce6cbaa3d,0,0,0,0,0,0,0,0,0.001720548,0,50
13/5/23 20:30,67064b6c97dc20dce6cbaa3d,0,0,0,0,0,0,0,0,0.001720548,0,50
13/5/23 20:45,67064b6c97dc20dce6cbaa3d,0,0,0,0,0,0,0,0,0.001720548,0,50
13/5/23 21:00,67064b6c97dc20dce6cbaa3d,0,0,0,0,0,0,0,0,0.001720548,0,50
13/5/23 21:15,67064b6c97dc20dce6cbaa3d,0,0,0,0,0,0,0,0,0.001720548,0,50
13/5/23 21:30,67064b6c97dc20dce6cbaa3d,0,0,0,0,0,0,0,0,0.001720548,0,50
13/5/23 21:45,67064b6c97dc20dce6cbaa3d,0,0,0,0,0,0,0,0,0.001720548,0,50
13/5/23 22:00,67064b6c97dc20dce6cbaa3d,0,0,0,0,0,0,0,0,0.001720548,0,50
13/5/23 22:15,67064b6c97dc20dce6cbaa3d,0,0,0,0,0,0,0,0,0.001720548,0,50
13/5/23 22:30,67064b6c97dc20dce6cbaa3d,0,0,0,0,0,0,0,0,0.001720548,0,50
13/5/23 22:45,67064b6c97dc20dce6cbaa3d,0,0,1050,0,0,0,1050,0,0.010556849,0,304.625
13/5/23 23:00,67064b6c97dc20dce6cbaa3d,0,0,0,0,0,0,0,0,0.010556849,0,304.625
13/5/23 23:15,67064b6c97dc20dce6cbaa3d,0,0,0,0,0,0,0,0,0.010556849,0,304.625
13/5/23 23:30,67064b6c97dc20dce6cbaa3d,0,0,0,0,0,0,0,0,0.010556849,0,304.625
13/5/23 23:45,67064b6c97dc20dce6cbaa3d,0,0,0,0,0,0,0,0,0.010556849,0,304.625
14/5/23 00:00,67064b6c97dc20dce6cbaa3d,0,0,0,0,0,0,0,0,0.010556849,0,304.625
14/5/23 00:15,67064b6c97dc20dce6cbaa3d,0,0,0,0,0,0,0,0,0.010556849,0,304.625
14/5/23 00:30,67064b6c97dc20dce6cbaa3d,0,0,0,0,0,0,0,0,0.010556849,0,304.625
14/5/23 00:45,67064b6c97dc20dce6cbaa3d,0,0,0,0,0,0,0,0,0.010556849,0,304.625
14/5/23 01:00,67064b6c97dc20dce6cbaa3d,0,0,0,0,0,0,0,0,0.010556849,0,304.625
14/5/23 01:15,67064b6c97dc20dce6cbaa3d,0,0,0,0,0,0,0,0,0.010556849,0,304.625
14/5/23 01:30,67064b6c97dc20dce6cbaa3d,0,0,0,0,0,0,0,0,0.010556849,0,304.625
14/5/23 01:45,67064b6c97dc20dce6cbaa3d,0,0,0,0,0,0,0,0,0.010556849,0,304.625
14/5/23 02:00,67064b6c97dc20dce6cbaa3d,0,0,0,0,0,0,0,0,0.010556849,0,304.625
14/5/23 02:15,67064b6c97dc20dce6cbaa3d,0,0,0,0,0,0,0,0,0.010556849,0,304.625
14/5/23 02:30,67064b6c97dc20dce6cbaa3d,0,0,0,0,0,0,0,0,0.010556849,0,304.625
14/5/23 02:45,67064b6c97dc20dce6cbaa3d,0,0,0,0,0,0,0,0,0.010556849,0,304.625
14/5/23 03:00,67064b6c97dc20dce6cbaa3d,0,0,0,0,149.871134,0,149.871134,0,0.011818094,0,340.96875
14/5/23 03:15,67064b6c97dc20dce6cbaa3d,0,0,0,0,149.871134,0,149.871134,0,0.013079338,0,377.3125
14/5/23 03:30,67064b6c97dc20dce6cbaa3d,0,0,0,0,149.871134,0,149.871134,0,0.014340582,0,413.65625
14/5/23 03:45,67064b6c97dc20dce6cbaa3d,0,0,0,0,149.871134,0,149.871134,0,0.015601826,0,450
14/5/23 04:00,67064b6c97dc20dce6cbaa3d,0,0,0,0,0,0,0,0,0.015601826,0,450
14/5/23 04:15,67064b6c97dc20dce6cbaa3d,0,0,0,0,0,0,0,0,0.015601826,0,450
14/5/23 04:30,67064b6c97dc20dce6cbaa3d,0,0,0,0,0,0,0,0,0.015601826,0,450
14/5/23 04:45,67064b6c97dc20dce6cbaa3d,0,0,0,0,0,0,0,0,0.015601826,0,450
14/5/23 05:00,67064b6c97dc20dce6cbaa3d,0,0,0,0,0,0,0,0,0.015601826,0,450
14/5/23 05:15,67064b6c97dc20dce6cbaa3d,0,0,0,0,0,0,0,0,0.015601826,0,450
14/5/23 05:30,67064b6c97dc20dce6cbaa3d,0,0,0,0,0,0,0,0,0.015601826,0,450
14/5/23 05:45,67064b6c97dc20dce6cbaa3d,0,0,0,0,0,0,0,0,0.015601826,0,450
14/5/23 06:00,67064b6c97dc20dce6cbaa3d,0,0,0,0,0,0,0,0,0.015601826,0,450
14/5/23 06:15,67064b6c97dc20dce6cbaa3d,0,0,0,0,0,0,0,0,0.015601826,0,450
14/5/23 06:30,67064b6c97dc20dce6cbaa3d,0,0,0,0,0,0,0,0,0.015601826,0,450
14/5/23 06:45,67064b6c97dc20dce6cbaa3d,0,0,0,0,0,0,0,0,0.015601826,0,450
14/5/23 07:00,67064b6c97dc20dce6cbaa3d,0,0,0,0,0,0,0,0,0.015601826,0,450
14/5/23 07:15,67064b6c97dc20dce6cbaa3d,0,0,0,0,0,0,0,0,0.015601826,0,450
14/5/23 07:30,67064b6c97dc20dce6cbaa3d,0,0,0,0,0,0,0,0,0.015601826,0,450
14/5/23 07:45,67064b6c97dc20dce6cbaa3d,0,0,0,0,0,0,0,0,0.015601826,0,450
14/5/23 08:00,67064b6c97dc20dce6cbaa3d,0,0,0,0,0,0,0,0,0.015601826,0,450
14/5/23 08:15,67064b6c97dc20dce6cbaa3d,0,0,0,0,0,0,0,0,0.015601826,0,450
14/5/23 08:30,67064b6c97dc20dce6cbaa3d,0,0,0,0,0,0,0,0,0.015601826,0,450
14/5/23 08:45,67064b6c97dc20dce6cbaa3d,0,0,0,0,0,0,0,0,0.015601826,0,450
14/5/23 09:00,67064b6c97dc20dce6cbaa3d,0,0,0,0,0,0,0,0,0.015601826,0,450
14/5/23 09:15,67064b6c97dc20dce6cbaa3d,0,0,0,0,0,0,0,0,0.015601826,0,450
14/5/23 09:30,67064b6c97dc20dce6cbaa3d,0,0,0,0,0,0,0,0,0.015601826,0,450
14/5/23 09:45,67064b6c97dc20dce6cbaa3d,0,0,0,0,0,0,0,0,0.015601826,0,450
14/5/23 10:00,67064b6c97dc20dce6cbaa3d,0,0,0,0,0,0,0,0,0.015601826,0,450
14/5/23 10:15,67064b6c97dc20dce6cbaa3d,0,0,0,0,0,0,0,0,0.015601826,0,450
14/5/23 10:30,67064b6c97dc20dce6cbaa3d,0,0,0,0,0,0,0,0,0.015601826,0,450
14/5/23 10:45,67064b6c97dc20dce6cbaa3d,0,0,0,0,0,0,0,0,0.015601826,0,450
14/5/23 11:00,67064b6c97dc20dce6cbaa3d,0,0,0,0,0,368,0,368,0.012131507,0,350
14/5/23 11:15,67064b6c97dc20dce6cbaa3d,0,0,0,0,0,368,0,368,0.008661187,0,250
14/5/23 11:30,67064b6c97dc20dce6cbaa3d,0,0,0,0,0,368,0,368,0.005190868,0,150
14/5/23 11:45,67064b6c97dc20dce6cbaa3d,0,0,0,0,0,368,0,368,0.001720548,0,50
14/5/23 12:00,67064b6c97dc20dce6cbaa3d,0,0,0,0,0,0,0,0,0.001720548,0,50
14/5/23 12:15,67064b6c97dc20dce6cbaa3d,0,0,0,0,0,0,0,0,0.001720548,0,50
14/5/23 12:30,67064b6c97dc20dce6cbaa3d,0,0,0,0,0,0,0,0,0.001720548,0,50
14/5/23 12:45,67064b6c97dc20dce6cbaa3d,0,0,0,0,0,0,0,0,0.001720548,0,50
14/5/23 13:00,67064b6c97dc20dce6cbaa3d,0,0,0,0,0,0,0,0,0.001720548,0,50
14/5/23 13:15,67064b6c97dc20dce6cbaa3d,0,0,0,0,0,0,0,0,0.001720548,0,50
14/5/23 13:30,67064b6c97dc20dce6cbaa3d,0,0,0,0,0,0,0,0,0.001720548,0,50
14/5/23 13:45,67064b6c97dc20dce6cbaa3d,0,0,0,0,0,0,0,0,0.001720548,0,50
14/5/23 14:00,67064b6c97dc20dce6cbaa3d,0,0,0,0,0,0,0,0,0.001720548,0,50
14/5/23 14:15,67064b6c97dc20dce6cbaa3d,0,0,0,0,0,0,0,0,0.001720548,0,50
14/5/23 14:30,67064b6c97dc20dce6cbaa3d,0,0,0,0,0,0,0,0,0.001720548,0,50
14/5/23 14:45,67064b6c97dc20dce6cbaa3d,0,0,0,0,0,0,0,0,0.001720548,0,50
14/5/23 15:00,67064b6c97dc20dce6cbaa3d,0,0,0,0,0,0,0,0,0.001720548,0,50
14/5/23 15:15,67064b6c97dc20dce6cbaa3d,0,0,0,0,0,0,0,0,0.001720548,0,50
14/5/23 15:30,67064b6c97dc20dce6cbaa3d,0,0,0,0,0,0,0,0,0.001720548,0,50
14/5/23 15:45,67064b6c97dc20dce6cbaa3d,0,0,0,0,0,0,0,0,0.001720548,0,50
14/5/23 16:00,67064b6c97dc20dce6cbaa3d,0,0,0,0,0,0,0,0,0.001720548,0,50
14/5/23 16:15,67064b6c97dc20dce6cbaa3d,0,0,0,0,0,0,0,0,0.001720548,0,50
14/5/23 16:30,67064b6c97dc20dce6cbaa3d,0,0,0,0,0,0,0,0,0.001720548,0,50
14/5/23 16:45,67064b6c97dc20dce6cbaa3d,0,0,0,0,0,0,0,0,0.001720548,0,50
14/5/23 17:00,67064b6c97dc20dce6cbaa3d,0,0,0,0,412.371134,0,412.371134,0,0.005190868,0,150
14/5/23 17:15,67064b6c97dc20dce6cbaa3d,0,0,0,0,412.371134,0,412.371134,0,0.008661187,0,250
14/5/23 17:30,67064b6c97dc20dce6cbaa3d,0,0,0,0,412.371134,0,412.371134,0,0.012131507,0,350
14/5/23 17:45,67064b6c97dc20dce6cbaa3d,0,0,0,0,412.371134,0,412.371134,0,0.015601826,0,450
14/5/23 18:00,67064b6c97dc20dce6cbaa3d,0,0,0,0,0,0,0,0,0.015601826,0,450
14/5/23 18:15,67064b6c97dc20dce6cbaa3d,0,0,0,0,0,0,0,0,0.015601826,0,450
14/5/23 18:30,67064b6c97dc20dce6cbaa3d,0,0,0,0,0,0,0,0,0.015601826,0,450
14/5/23 18:45,67064b6c97dc20dce6cbaa3d,0,0,0,0,0,0,0,0,0.015601826,0,450
14/5/23 19:00,67064b6c97dc20dce6cbaa3d,0,0,0,0,0,0,0,0,0.015601826,0,450
14/5/23 19:15,67064b6c97dc20dce6cbaa3d,0,0,0,0,0,0,0,0,0.015601826,0,450
14/5/23 19:30,67064b6c97dc20dce6cbaa3d,0,0,0,0,0,0,0,0,0.015601826,0,450
14/5/23 19:45,67064b6c97dc20dce6cbaa3d,0,0,0,0,0,0,0,0,0.015601826,0,450
14/5/23 20:00,67064b6c97dc20dce6cbaa3d,0,0,0,0,0,368,0,368,0.012131507,0,350
14/5/23 20:15,67064b6c97dc20dce6cbaa3d,0,0,0,0,0,368,0,368,0.008661187,0,250
14/5/23 20:30,67064b6c97dc20dce6cbaa3d,0,0,0,0,0,368,0,368,0.005190868,0,150
14/5/23 20:45,67064b6c97dc20dce6cbaa3d,0,0,0,0,0,368,0,368,0.001720548,0,50
14/5/23 21:00,67064b6c97dc20dce6cbaa3d,0,0,0,0,0,0,0,0,0.001720548,0,50
14/5/23 21:15,67064b6c97dc20dce6cbaa3d,0,0,0,0,0,0,0,0,0.001720548,0,50
14/5/23 21:30,67064b6c97dc20dce6cbaa3d,0,0,0,0,0,0,0,0,0.001720548,0,50
14/5/23 21:45,67064b6c97dc20dce6cbaa3d,0,0,0,0,0,0,0,0,0.001720548,0,50
14/5/23 22:00,67064b6c97dc20dce6cbaa3d,0,0,2.84E-14,0,0,0,0,0,0.001720548,0,50
14/5/23 22:15,67064b6c97dc20dce6cbaa3d,0,0,0,0,0,0,0,0,0.001720548,0,50
14/5/23 22:30,67064b6c97dc20dce6cbaa3d,0,0,0,0,0,0,0,0,0.001720548,0,50
14/5/23 22:45,67064b6c97dc20dce6cbaa3d,0,0,0,0,0,0,0,0,0.001720548,0,50
14/5/23 23:00,67064b6c97dc20dce6cbaa3d,0,0,0,0,0,0,0,0,0.001720548,0,50
14/5/23 23:15,67064b6c97dc20dce6cbaa3d,0,0,0,0,0,0,0,0,0.001720548,0,50
14/5/23 23:30,67064b6c97dc20dce6cbaa3d,0,0,0,0,0,0,0,0,0.001720548,0,50
14/5/23 23:45,67064b6c97dc20dce6cbaa3d,0,0,0,0,0,0,0,0,0.001720548,0,50
15/5/23 00:00,67064b6c97dc20dce6cbaa3d,0,0,0,0,0,0,0,0,0.001720548,0,50
15/5/23 00:15,67064b6c97dc20dce6cbaa3d,0,0,0,0,0,0,0,0,0.001720548,0,50
15/5/23 00:30,67064b6c97dc20dce6cbaa3d,0,0,0,0,0,0,0,0,0.001720548,0,50
15/5/23 00:45,67064b6c97dc20dce6cbaa3d,0,0,0,0,0,0,0,0,0.001720548,0,50
15/5/23 01:00,67064b6c97dc20dce6cbaa3d,0,0,0,0,0,0,0,0,0.001720548,0,50
15/5/23 01:15,67064b6c97dc20dce6cbaa3d,0,0,0,0,0,0,0,0,0.001720548,0,50
15/5/23 01:30,67064b6c97dc20dce6cbaa3d,0,0,0,0,0,0,0,0,0.001720548,0,50
15/5/23 01:45,67064b6c97dc20dce6cbaa3d,0,0,0,0,0,0,0,0,0.001720548,0,50
15/5/23 02:00,67064b6c97dc20dce6cbaa3d,0,0,0,0,0,0,0,0,0.001720548,0,50
15/5/23 02:15,67064b6c97dc20dce6cbaa3d,0,0,0,0,0,0,0,0,0.001720548,0,50
15/5/23 02:30,67064b6c97dc20dce6cbaa3d,0,0,0,0,0,0,0,0,0.001720548,0,50
15/5/23 02:45,67064b6c97dc20dce6cbaa3d,0,0,0,0,0,0,0,0,0.001720548,0,50
15/5/23 03:00,67064b6c97dc20dce6cbaa3d,0,0,0,0,0,0,0,0,0.001720548,0,50
15/5/23 03:15,67064b6c97dc20dce6cbaa3d,0,0,0,0,0,0,0,0,0.001720548,0,50
15/5/23 03:30,67064b6c97dc20dce6cbaa3d,0,0,0,0,0,0,0,0,0.001720548,0,50
15/5/23 03:45,67064b6c97dc20dce6cbaa3d,0,0,0,0,0,0,0,0,0.001720548,0,50
15/5/23 04:00,67064b6c97dc20dce6cbaa3d,0,0,0,0,412.371134,0,412.371134,0,0.005190868,0,150
15/5/23 04:15,67064b6c97dc20dce6cbaa3d,0,0,0,0,412.371134,0,412.371134,0,0.008661187,0,250
15/5/23 04:30,67064b6c97dc20dce6cbaa3d,0,0,0,0,412.371134,0,412.371134,0,0.012131507,0,350
15/5/23 04:45,67064b6c97dc20dce6cbaa3d,0,0,0,0,412.371134,0,412.371134,0,0.015601826,0,450
15/5/23 05:00,67064b6c97dc20dce6cbaa3d,0,0,0,0,0,0,0,0,0.015601826,0,450
15/5/23 05:15,67064b6c97dc20dce6cbaa3d,0,0,0,0,0,0,0,0,0.015601826,0,450
15/5/23 05:30,67064b6c97dc20dce6cbaa3d,0,0,0,0,0,0,0,0,0.015601826,0,450
15/5/23 05:45,67064b6c97dc20dce6cbaa3d,0,0,0,0,0,0,0,0,0.015601826,0,450
15/5/23 06:00,67064b6c97dc20dce6cbaa3d,0,0,0,0,0,0,0,0,0.015601826,0,450
15/5/23 06:15,67064b6c97dc20dce6cbaa3d,0,0,0,0,0,0,0,0,0.015601826,0,450
15/5/23 06:30,67064b6c97dc20dce6cbaa3d,0,0,0,0,0,0,0,0,0.015601826,0,450
15/5/23 06:45,67064b6c97dc20dce6cbaa3d,0,0,0,0,0,0,0,0,0.015601826,0,450
15/5/23 07:00,67064b6c97dc20dce6cbaa3d,0,0,0,0,0,368,0,368,0.012131507,0,350
15/5/23 07:15,67064b6c97dc20dce6cbaa3d,0,0,0,0,0,368,0,368,0.008661187,0,250
15/5/23 07:30,67064b6c97dc20dce6cbaa3d,0,0,0,0,0,368,0,368,0.005190868,0,150
15/5/23 07:45,67064b6c97dc20dce6cbaa3d,0,0,0,0,0,368,0,368,0.001720548,0,50
15/5/23 08:00,67064b6c97dc20dce6cbaa3d,0,0,0,0,0,0,0,0,0.001720548,0,50
15/5/23 08:15,67064b6c97dc20dce6cbaa3d,0,0,0,0,0,0,0,0,0.001720548,0,50
15/5/23 08:30,67064b6c97dc20dce6cbaa3d,0,0,0,0,0,0,0,0,0.001720548,0,50
15/5/23 08:45,67064b6c97dc20dce6cbaa3d,0,0,0,0,0,0,0,0,0.001720548,0,50
15/5/23 09:00,67064b6c97dc20dce6cbaa3d,0,0,0,0,0,0,0,0,0.001720548,0,50
15/5/23 09:15,67064b6c97dc20dce6cbaa3d,0,0,0,0,0,0,0,0,0.001720548,0,50
15/5/23 09:30,67064b6c97dc20dce6cbaa3d,0,0,0,0,0,0,0,0,0.001720548,0,50
15/5/23 09:45,67064b6c97dc20dce6cbaa3d,0,0,0,0,0,0,0,0,0.001720548,0,50
15/5/23 10:00,67064b6c97dc20dce6cbaa3d,0,0,0,0,0,0,0,0,0.001720548,0,50
15/5/23 10:15,67064b6c97dc20dce6cbaa3d,0,0,0,0,0,0,0,0,0.001720548,0,50
15/5/23 10:30,67064b6c97dc20dce6cbaa3d,0,0,0,0,0,0,0,0,0.001720548,0,50
15/5/23 10:45,67064b6c97dc20dce6cbaa3d,0,0,0,0,0,0,0,0,0.001720548,0,50
15/5/23 11:00,67064b6c97dc20dce6cbaa3d,0,0,0,0,0,0,0,0,0.001720548,0,50
15/5/23 11:15,67064b6c97dc20dce6cbaa3d,0,0,0,0,0,0,0,0,0.001720548,0,50
15/5/23 11:30,67064b6c97dc20dce6cbaa3d,0,0,0,0,0,0,0,0,0.001720548,0,50
15/5/23 11:45,67064b6c97dc20dce6cbaa3d,0,0,0,0,0,0,0,0,0.001720548,0,50
15/5/23 12:00,67064b6c97dc20dce6cbaa3d,0,0,0,0,0,0,0,0,0.001720548,0,50
15/5/23 12:15,67064b6c97dc20dce6cbaa3d,0,0,0,0,0,0,0,0,0.001720548,0,50
15/5/23 12:30,67064b6c97dc20dce6cbaa3d,0,0,0,0,0,0,0,0,0.001720548,0,50
15/5/23 12:45,67064b6c97dc20dce6cbaa3d,0,0,0,0,0,0,0,0,0.001720548,0,50
15/5/23 13:00,67064b6c97dc20dce6cbaa3d,0,0,0,0,0,0,0,0,0.001720548,0,50
15/5/23 13:15,67064b6c97dc20dce6cbaa3d,0,0,0,0,0,0,0,0,0.001720548,0,50
15/5/23 13:30,67064b6c97dc20dce6cbaa3d,0,0,0,0,0,0,0,0,0.001720548,0,50
15/5/23 13:45,67064b6c97dc20dce6cbaa3d,0,0,0,0,0,0,0,0,0.001720548,0,50
15/5/23 14:00,67064b6c97dc20dce6cbaa3d,0,0,0,0,0,0,0,0,0.001720548,0,50
15/5/23 14:15,67064b6c97dc20dce6cbaa3d,0,0,0,0,0,0,0,0,0.001720548,0,50
15/5/23 14:30,67064b6c97dc20dce6cbaa3d,0,0,0,0,0,0,0,0,0.001720548,0,50
15/5/23 14:45,67064b6c97dc20dce6cbaa3d,0,0,0,0,0,0,0,0,0.001720548,0,50
15/5/23 15:00,67064b6c97dc20dce6cbaa3d,0,0,0,0,0,0,0,0,0.001720548,0,50
15/5/23 15:15,67064b6c97dc20dce6cbaa3d,0,0,0,0,0,0,0,0,0.001720548,0,50
15/5/23 15:30,67064b6c97dc20dce6cbaa3d,0,0,0,0,0,0,0,0,0.001720548,0,50
15/5/23 15:45,67064b6c97dc20dce6cbaa3d,0,0,0,0,0,0,0,0,0.001720548,0,50
15/5/23 16:00,67064b6c97dc20dce6cbaa3d,0,0,0,0,412.371134,0,412.371134,0,0.005190868,0,150
15/5/23 16:15,67064b6c97dc20dce6cbaa3d,0,0,0,0,412.371134,0,412.371134,0,0.008661187,0,250
15/5/23 16:30,67064b6c97dc20dce6cbaa3d,0,0,0,0,412.371134,0,412.371134,0,0.012131507,0,350
15/5/23 16:45,67064b6c97dc20dce6cbaa3d,0,0,0,0,412.371134,0,412.371134,0,0.015601826,0,450
15/5/23 17:00,67064b6c97dc20dce6cbaa3d,0,0,0,0,0,0,0,0,0.015601826,0,450
15/5/23 17:15,67064b6c97dc20dce6cbaa3d,0,0,0,0,0,0,0,0,0.015601826,0,450
15/5/23 17:30,67064b6c97dc20dce6cbaa3d,0,0,0,0,0,0,0,0,0.015601826,0,450
15/5/23 17:45,67064b6c97dc20dce6cbaa3d,0,0,0,0,0,0,0,0,0.015601826,0,450
15/5/23 18:00,67064b6c97dc20dce6cbaa3d,0,0,0,0,0,0,0,0,0.015601826,0,450
15/5/23 18:15,67064b6c97dc20dce6cbaa3d,0,0,0,0,0,0,0,0,0.015601826,0,450
15/5/23 18:30,67064b6c97dc20dce6cbaa3d,0,0,0,0,0,0,0,0,0.015601826,0,450
15/5/23 18:45,67064b6c97dc20dce6cbaa3d,0,0,0,0,0,0,0,0,0.015601826,0,450
15/5/23 19:00,67064b6c97dc20dce6cbaa3d,0,0,0,0,0,0,0,0,0.015601826,0,450
15/5/23 19:15,67064b6c97dc20dce6cbaa3d,0,0,0,0,0,0,0,0,0.015601826,0,450
15/5/23 19:30,67064b6c97dc20dce6cbaa3d,0,0,0,0,0,0,0,0,0.015601826,0,450
15/5/23 19:45,67064b6c97dc20dce6cbaa3d,0,0,0,0,0,0,0,0,0.015601826,0,450
15/5/23 20:00,67064b6c97dc20dce6cbaa3d,0,0,0,0,0,368,0,368,0.012131507,0,350
15/5/23 20:15,67064b6c97dc20dce6cbaa3d,0,0,0,0,0,368,0,368,0.008661187,0,250
15/5/23 20:30,67064b6c97dc20dce6cbaa3d,0,0,0,0,0,368,0,368,0.005190868,0,150
15/5/23 20:45,67064b6c97dc20dce6cbaa3d,0,0,0,0,0,368,0,368,0.001720548,0,50
15/5/23 21:00,67064b6c97dc20dce6cbaa3d,0,0,0,0,0,0,0,0,0.001720548,0,50
15/5/23 21:15,67064b6c97dc20dce6cbaa3d,0,0,0,0,0,0,0,0,0.001720548,0,50
15/5/23 21:30,67064b6c97dc20dce6cbaa3d,0,0,0,0,0,0,0,0,0.001720548,0,50
15/5/23 21:45,67064b6c97dc20dce6cbaa3d,0,0,0,0,0,0,0,0,0.001720548,0,50
15/5/23 22:00,67064b6c97dc20dce6cbaa3d,0,0,0,0,0,0,0,0,0.001720548,0,50
15/5/23 22:15,67064b6c97dc20dce6cbaa3d,0,0,0,0,0,0,0,0,0.001720548,0,50
15/5/23 22:30,67064b6c97dc20dce6cbaa3d,0,0,9.09E-13,0,0,0,0,0,0.001720548,0,50
15/5/23 22:45,67064b6c97dc20dce6cbaa3d,0,0,1050,0,0,0,1050,0,0.010556849,0,304.625
15/5/23 23:00,67064b6c97dc20dce6cbaa3d,0,0,1.82E-12,0,0,0,0,0,0.010556849,0,304.625
15/5/23 23:15,67064b6c97dc20dce6cbaa3d,0,0,0,0,0,0,0,0,0.010556849,0,304.625
15/5/23 23:30,67064b6c97dc20dce6cbaa3d,0,0,0,0,0,0,0,0,0.010556849,0,304.625
15/5/23 23:45,67064b6c97dc20dce6cbaa3d,0,0,0,0,0,0,0,0,0.010556849,0,304.625
16/5/23 00:00,67064b6c97dc20dce6cbaa3d,0,0,0,0,0,234.255,0,234.255,0.008347774,0,240.96875
16/5/23 00:15,67064b6c97dc20dce6cbaa3d,0,0,0,0,0,234.255,0,234.255,0.006138699,0,177.3125
16/5/23 00:30,67064b6c97dc20dce6cbaa3d,0,0,0,0,0,234.255,0,234.255,0.003929623,0,113.65625
